Date,Open,High,Low,Close,Adj Close,Volume
2011-12-30,4506.899902,4536.450195,4459.049805,4477.350098,4477.350098,2030100
2012-01-02,4490.500000,4498.350098,4438.899902,4485.899902,4485.899902,2147500
2012-01-03,4518.149902,4618.649902,4518.149902,4612.049805,4612.049805,2260500
2012-01-04,4620.000000,4630.000000,4582.000000,4601.149902,4601.149902,2480000
2012-01-05,4600.600098,4629.899902,4584.200195,4602.899902,4602.899902,2502100
2012-01-06,4581.600098,4638.700195,4541.799805,4602.500000,4602.500000,2542600
2012-01-07,null,null,null,null,null,null
2012-01-09,4599.750000,4612.649902,4552.000000,4598.549805,4598.549805,2140600
2012-01-10,4622.500000,4710.450195,4622.500000,4704.200195,4704.200195,2926500
2012-01-11,4715.450195,4735.500000,4698.700195,4721.600098,4721.600098,3157100
2012-01-12,4705.149902,4736.399902,4676.000000,4703.850098,4703.850098,2856300
2012-01-13,4729.149902,4768.049805,4709.549805,4738.149902,4738.149902,3241300
2012-01-16,4720.000000,4753.399902,4700.100098,4747.600098,4747.600098,2318200
2012-01-17,4772.899902,4842.799805,4772.899902,4834.450195,4834.450195,3125500
2012-01-18,4843.100098,4846.850098,4797.649902,4819.399902,4819.399902,2937600
2012-01-19,4852.049805,4887.649902,4852.049805,4883.000000,4883.000000,3128600
2012-01-20,4904.899902,4927.600098,4871.100098,4913.649902,4913.649902,3458500
2012-01-23,4894.399902,4929.899902,4892.700195,4911.149902,4911.149902,2518300
2012-01-24,4926.500000,5007.299805,4915.299805,4994.250000,4994.250000,3602100
2012-01-25,5014.149902,5041.649902,5000.899902,5031.049805,5031.049805,3598600
2012-01-27,5079.250000,5079.850098,5036.850098,5074.100098,5074.100098,3276300
2012-01-30,5040.149902,5040.149902,4949.950195,4959.750000,4959.750000,2968500
2012-01-31,4991.100098,5083.899902,4991.100098,5069.700195,5069.700195,3244600
2012-02-01,5068.850098,5115.600098,5034.750000,5108.250000,5108.250000,3910100
2012-02-02,5138.299805,5163.299805,5096.299805,5142.600098,5142.600098,5246300
2012-02-03,5147.649902,5200.200195,5127.850098,5191.899902,5191.899902,3263100
2012-02-06,5236.200195,5264.649902,5203.549805,5237.500000,5237.500000,3371700
2012-02-07,5279.799805,5279.799805,5193.049805,5204.200195,5204.200195,2875100
2012-02-08,5211.450195,5268.000000,5198.950195,5241.700195,5241.700195,3901000
2012-02-09,5221.149902,5296.049805,5219.100098,5286.850098,5286.850098,3726100
2012-02-10,5276.450195,5309.100098,5223.250000,5263.700195,5263.700195,3751900
2012-02-13,5264.049805,5294.799805,5233.350098,5272.299805,5272.299805,3042300
2012-02-14,5264.450195,5309.350098,5260.100098,5299.350098,5299.350098,3267500
2012-02-15,5336.149902,5423.049805,5336.149902,5414.149902,5414.149902,4552300
2012-02-16,5399.100098,5422.250000,5372.399902,5413.649902,5413.649902,4302200
2012-02-17,5456.799805,5496.649902,5432.899902,5451.950195,5451.950195,4862900
2012-02-21,5449.950195,5504.450195,5449.950195,5491.649902,5491.649902,3531400
2012-02-22,5493.850098,5514.049805,5357.450195,5371.049805,5371.049805,4057400
2012-02-23,5358.350098,5401.200195,5320.049805,5351.750000,5351.750000,4712300
2012-02-24,5348.299805,5392.299805,5276.649902,5300.899902,5300.899902,4625100
2012-02-27,5316.350098,5316.350098,5142.899902,5155.100098,5155.100098,3559100
2012-02-28,5179.350098,5273.799805,5179.350098,5261.549805,5261.549805,3350400
2012-02-29,5302.450195,5344.049805,5237.600098,5273.100098,5273.100098,3648200
2012-03-01,5257.299805,5258.200195,5190.850098,5229.950195,5229.950195,3329000
2012-03-02,5254.450195,5283.750000,5208.100098,5246.799805,5246.799805,3052100
2012-03-03,null,null,null,null,null,null
2012-03-05,5233.250000,5233.250000,5157.299805,5170.350098,5170.350098,2839400
2012-03-06,5158.549805,5269.549805,5102.950195,5116.700195,5116.700195,4213100
2012-03-07,5104.000000,5135.799805,5062.950195,5110.350098,5110.350098,3515400
2012-03-09,5171.200195,5231.799805,5171.200195,5224.700195,5224.700195,3057500
2012-03-12,5296.299805,5299.100098,5220.799805,5254.549805,5254.549805,3008000
2012-03-13,5280.700195,5328.000000,5280.700195,5319.549805,5319.549805,2978200
2012-03-14,5370.100098,5383.799805,5330.000000,5356.299805,5356.299805,3127500
2012-03-15,5354.950195,5354.950195,5252.899902,5270.799805,5270.799805,2827600
2012-03-16,5270.750000,5332.850098,5197.649902,5208.600098,5208.600098,3915200
2012-03-19,5224.649902,5226.850098,5127.500000,5146.299805,5146.299805,2785800
2012-03-20,5146.399902,5186.700195,5124.899902,5168.149902,5168.149902,2811700
2012-03-21,5161.899902,5266.750000,5151.200195,5260.049805,5260.049805,3039200
2012-03-22,5256.850098,5284.049805,5107.350098,5124.500000,5124.500000,3623200
2012-03-23,5146.950195,5205.049805,5114.350098,5173.700195,5173.700195,2694200
2012-03-26,5170.549805,5170.549805,5076.350098,5084.100098,5084.100098,2666000
2012-03-27,5132.750000,5170.649902,5086.399902,5138.100098,5138.100098,3297900
2012-03-28,5128.600098,5131.350098,5065.700195,5089.149902,5089.149902,2605000
2012-03-29,5048.700195,5093.100098,5036.049805,5081.250000,5081.250000,3900300
2012-03-30,5104.149902,5208.299805,5104.149902,5200.149902,5200.149902,2662700
2012-04-02,5200.750000,5239.049805,5190.200195,5225.299805,5225.299805,2152900
2012-04-03,5254.500000,5287.200195,5254.500000,5269.549805,5269.549805,2291300
2012-04-04,5244.750000,5252.049805,5220.299805,5238.649902,5238.649902,1819100
2012-04-09,5205.149902,5205.149902,5146.299805,5152.049805,5152.049805,1734400
2012-04-10,5168.399902,5173.450195,5129.100098,5160.649902,5160.649902,2348900
2012-04-11,5132.299805,5178.299805,5112.700195,5141.149902,5141.149902,2498200
2012-04-12,5157.700195,5201.350098,5157.700195,5187.450195,5187.450195,2454900
2012-04-13,5170.100098,5220.000000,5108.700195,5124.950195,5124.950195,2453000
2012-04-16,5111.000000,5151.149902,5105.500000,5145.049805,5145.049805,1807500
2012-04-17,5178.399902,5210.700195,5129.700195,5204.500000,5204.500000,2845900
2012-04-18,5230.149902,5256.399902,5206.200195,5211.700195,5211.700195,2568800
2012-04-19,5228.700195,5245.549805,5202.700195,5236.000000,5236.000000,2156200
2012-04-20,5220.750000,5239.700195,5156.649902,5197.000000,5197.000000,2276600
2012-04-23,5185.799805,5217.450195,5097.950195,5109.299805,5109.299805,2271500
2012-04-24,5121.899902,5135.200195,5085.600098,5123.700195,5123.700195,2457200
2012-04-25,5123.299805,5138.850098,5064.250000,5104.250000,5104.250000,2304700
2012-04-26,5114.799805,5114.799805,5082.399902,5088.350098,5088.350098,3044900
2012-04-27,5088.549805,5122.600098,5052.600098,5086.100098,5086.100098,2290600
2012-04-30,5098.549805,5155.649902,5098.549805,5143.350098,5143.350098,2015400
2012-05-02,5148.850098,5174.600098,5123.100098,5135.049805,5135.049805,2109800
2012-05-03,5111.700195,5113.600098,5075.700195,5082.600098,5082.600098,2008300
2012-05-04,5064.299805,5072.250000,4973.200195,4988.049805,4988.049805,2692500
2012-05-07,4930.049805,5029.049805,4892.200195,5019.399902,5019.399902,2851400
2012-05-08,5020.049805,5028.600098,4894.700195,4910.950195,4910.950195,2619500
2012-05-09,4883.950195,4923.049805,4863.700195,4878.649902,4878.649902,2840500
2012-05-10,4886.450195,4941.049805,4858.299805,4872.549805,4872.549805,2529600
2012-05-11,4850.100098,4880.350098,4812.100098,4835.049805,4835.049805,2459400
2012-05-14,4839.700195,4861.450195,4782.899902,4814.399902,4814.399902,2175200
2012-05-15,4782.399902,4855.600098,4781.600098,4846.299805,4846.299805,2532600
2012-05-16,4789.549805,4789.549805,4743.100098,4763.450195,4763.450195,2685700
2012-05-17,4780.549805,4827.549805,4754.799805,4773.450195,4773.450195,2497700
2012-05-18,4711.500000,4804.899902,4693.799805,4789.649902,4789.649902,2437400
2012-05-21,4787.600098,4837.850098,4787.600098,4807.750000,4807.750000,1992100
2012-05-22,4848.600098,4854.100098,4753.250000,4762.899902,4762.899902,2264400
2012-05-23,4748.049805,4752.600098,4707.600098,4736.450195,4736.450195,2215900
2012-05-24,4759.700195,4822.549805,4730.799805,4813.299805,4813.299805,2326900
2012-05-25,4800.450195,4831.200195,4787.149902,4816.850098,4816.850098,2047000
2012-05-28,4826.750000,4888.799805,4826.750000,4881.049805,4881.049805,1724200
2012-05-29,4897.450195,4911.950195,4875.700195,4883.399902,4883.399902,2005400
2012-05-30,4861.600098,4870.399902,4836.149902,4841.200195,4841.200195,2302600
2012-05-31,4795.850098,4841.450195,4781.100098,4823.450195,4823.450195,4277700
2012-06-01,4812.350098,4826.350098,4737.049805,4745.399902,4745.399902,2184300
2012-06-04,4708.299805,4755.250000,4673.299805,4746.950195,4746.950195,2243700
2012-06-05,4764.799805,4795.350098,4745.500000,4760.899902,4760.899902,2168700
2012-06-06,4780.500000,4899.649902,4780.500000,4887.200195,4887.200195,3007000
2012-06-07,4919.350098,4944.299805,4897.450195,4937.399902,4937.399902,2638500
2012-06-08,4932.700195,4969.700195,4886.700195,4956.100098,4956.100098,2530600
2012-06-11,4980.200195,5010.750000,4926.700195,4939.350098,4939.350098,2468200
2012-06-12,4907.000000,5007.250000,4906.049805,4997.350098,4997.350098,2418500
2012-06-13,4998.850098,5026.600098,4981.850098,5003.450195,5003.450195,2385300
2012-06-14,4989.850098,5010.149902,4930.950195,4937.350098,4937.350098,2033400
2012-06-15,4949.799805,5020.299805,4949.799805,5014.000000,5014.000000,2401600
2012-06-18,5043.500000,5062.649902,4919.899902,4940.700195,4940.700195,2583900
2012-06-19,4928.500000,4984.649902,4922.299805,4975.750000,4975.750000,2670000
2012-06-20,4984.700195,5014.250000,4975.600098,4996.750000,4996.750000,2345300
2012-06-21,4977.299805,5045.899902,4973.399902,5041.500000,5041.500000,2494700
2012-06-22,4988.350098,5037.250000,4974.100098,5024.350098,5024.350098,2803400
2012-06-25,5034.850098,5073.200195,4987.600098,4995.750000,4995.750000,2263100
2012-06-26,4989.700195,5017.250000,4981.649902,5006.750000,5006.750000,1727500
2012-06-27,5031.000000,5043.350098,5015.450195,5027.149902,5027.149902,1902200
2012-06-28,5033.049805,5043.500000,5009.049805,5034.950195,5034.950195,2644700
2012-06-29,5070.350098,5164.850098,5070.350098,5159.149902,5159.149902,3402600
2012-07-02,5163.500000,5186.000000,5147.549805,5163.700195,5163.700195,2377900
2012-07-03,5180.899902,5202.100098,5160.000000,5180.899902,5180.899902,2506900
2012-07-04,5199.649902,5208.350098,5168.200195,5196.850098,5196.850098,2800300
2012-07-05,5192.450195,5227.899902,5184.899902,5222.049805,5222.049805,2330200
2012-07-06,5219.950195,5219.950195,5182.850098,5208.750000,5208.750000,2120100
2012-07-09,5180.850098,5191.600098,5146.700195,5165.200195,5165.200195,1859100
2012-07-10,5174.700195,5233.899902,5174.700195,5231.250000,5231.250000,2230400
2012-07-11,5206.049805,5225.500000,5191.750000,5196.000000,5196.000000,2023600
2012-07-12,5140.649902,5155.450195,5115.399902,5132.600098,5132.600098,2145300
2012-07-13,5139.000000,5162.549805,5115.250000,5122.899902,5122.899902,1730400
2012-07-16,5127.299805,5140.899902,5090.399902,5096.049805,5096.049805,1799200
2012-07-17,5121.899902,5132.350098,5078.399902,5088.399902,5088.399902,1929300
2012-07-18,5093.350098,5113.450195,5062.899902,5107.600098,5107.600098,2040900
2012-07-19,5135.899902,5145.649902,5122.799805,5131.100098,5131.100098,1915900
2012-07-20,5123.149902,5126.700195,5089.100098,5099.700195,5099.700195,1669900
2012-07-23,5064.399902,5064.399902,5006.399902,5016.299805,5016.299805,1867800
2012-07-24,5025.200195,5041.100098,5002.100098,5029.149902,5029.149902,2293300
2012-07-25,5020.700195,5022.200195,4979.100098,5009.000000,5009.000000,2279300
2012-07-26,5022.950195,5023.049805,4931.899902,4941.299805,4941.299805,3248700
2012-07-27,5009.549805,5041.899902,4966.799805,4986.200195,4986.200195,2517500
2012-07-30,5011.299805,5089.399902,5011.299805,5084.149902,5084.149902,2152900
2012-07-31,5096.799805,5117.000000,5041.350098,5112.250000,5112.250000,2438100
2012-08-01,5105.450195,5131.600098,5098.950195,5125.799805,5125.799805,2129500
2012-08-02,5119.500000,5121.700195,5100.399902,5119.450195,5119.450195,1664600
2012-08-03,5092.450195,5110.950195,5059.950195,5106.200195,5106.200195,1909200
2012-08-06,5144.049805,5178.500000,5144.049805,5166.250000,5166.250000,1796500
2012-08-07,5177.049805,5228.250000,5166.950195,5214.450195,5214.450195,2080600
2012-08-08,5221.799805,5248.200195,5204.149902,5211.250000,5211.250000,2480900
2012-08-09,5219.950195,5238.450195,5185.350098,5196.000000,5196.000000,2609900
2012-08-10,5183.649902,5200.299805,5167.649902,5191.850098,5191.850098,2034000
2012-08-13,5188.500000,5229.000000,5186.399902,5224.350098,5224.350098,1862200
2012-08-14,5220.350098,5259.649902,5207.450195,5253.750000,5253.750000,1882200
2012-08-16,5258.600098,5263.750000,5230.899902,5237.200195,5237.200195,2105400
2012-08-17,5242.049805,5273.200195,5215.799805,5238.700195,5238.700195,2313300
2012-08-21,5240.700195,5289.950195,5240.700195,5286.200195,5286.200195,1999900
2012-08-22,5264.950195,5295.899902,5264.549805,5275.549805,5275.549805,1855800
2012-08-23,5286.350098,5307.600098,5255.149902,5274.899902,5274.899902,2146900
2012-08-24,5255.750000,5258.950195,5231.700195,5248.850098,5248.850098,2645400
2012-08-27,5249.850098,5260.850098,5207.450195,5210.549805,5210.549805,1860900
2012-08-28,5208.649902,5217.799805,5166.600098,5191.250000,5191.250000,2405100
2012-08-29,5198.950195,5200.000000,5143.700195,5149.450195,5149.450195,2596000
2012-08-30,5133.350098,5194.399902,5118.549805,5173.750000,5173.750000,3537600
2012-08-31,5159.649902,5167.850098,5105.299805,5126.299805,5126.299805,2876500
2012-09-03,5141.549805,5161.200195,5110.600098,5121.049805,5121.049805,2030700
2012-09-04,5117.200195,5148.600098,5107.250000,5145.649902,5145.649902,2272800
2012-09-05,5120.500000,5132.149902,5092.049805,5100.750000,5100.750000,2450800
2012-09-06,5093.950195,5134.950195,5093.950195,5114.850098,5114.850098,2248300
2012-09-07,5174.299805,5212.500000,5174.299805,5208.399902,5208.399902,2384600
2012-09-08,null,null,null,null,null,null
2012-09-10,5228.649902,5241.399902,5217.700195,5233.350098,5233.350098,1867600
2012-09-11,5210.399902,5258.899902,5207.549805,5256.049805,5256.049805,1983300
2012-09-12,5268.250000,5294.000000,5258.049805,5290.700195,5290.700195,2295700
2012-09-13,5294.049805,5306.250000,5278.350098,5290.450195,5290.450195,1891400
2012-09-14,5368.299805,5423.350098,5368.299805,5415.799805,5415.799805,3704600
2012-09-17,5461.250000,5482.350098,5425.049805,5454.350098,5454.350098,4467400
2012-09-18,5448.100098,5472.000000,5436.049805,5456.799805,5456.799805,3866700
2012-09-20,5404.149902,5444.350098,5401.600098,5417.700195,5417.700195,3165000
2012-09-21,5437.100098,5569.549805,5437.100098,5545.500000,5545.500000,4804200
2012-09-24,5546.149902,5569.350098,5526.399902,5532.649902,5532.649902,3981000
2012-09-25,5537.700195,5567.149902,5518.100098,5540.600098,5540.600098,4900900
2012-09-26,5523.350098,5542.299805,5508.750000,5532.200195,5532.200195,3257200
2012-09-27,5540.950195,5562.850098,5517.299805,5527.149902,5527.149902,4079200
2012-09-28,5557.450195,5611.600098,5557.450195,5583.750000,5583.750000,3183700
2012-10-01,5585.100098,5605.200195,5578.049805,5602.000000,5602.000000,2285300
2012-10-03,5609.700195,5630.850098,5602.700195,5617.899902,5617.899902,3038400
2012-10-04,5635.250000,5691.750000,5635.250000,5671.649902,5671.649902,3458300
2012-10-05,5695.399902,5698.100098,5146.649902,5633.299805,5633.299805,4086700
2012-10-08,5637.450195,5637.450195,5559.200195,5567.700195,5567.700195,2686300
2012-10-09,5594.850098,5619.549805,5569.899902,5596.600098,5596.600098,2299400
2012-10-10,5568.049805,5579.049805,5539.500000,5543.700195,5543.700195,2343000
2012-10-11,5553.350098,5611.299805,5527.799805,5599.799805,5599.799805,2677400
2012-10-12,5577.850098,5620.899902,5563.799805,5573.100098,5573.100098,2452800
2012-10-15,5571.500000,5585.799805,5549.299805,5578.950195,5578.950195,1734200
2012-10-16,5594.600098,5605.250000,5527.450195,5538.700195,5538.700195,2136400
2012-10-17,5566.899902,5572.700195,5524.049805,5549.899902,5549.899902,2293200
2012-10-18,5562.799805,5609.399902,5542.750000,5606.250000,5606.250000,2407900
2012-10-19,5592.899902,5600.200195,5548.200195,5572.600098,5572.600098,2296800
2012-10-22,5558.350098,5604.049805,5545.549805,5601.299805,5601.299805,1795000
2012-10-23,5600.000000,5606.299805,5567.899902,5576.399902,5576.399902,1606100
2012-10-25,5574.500000,5598.149902,5570.649902,5587.850098,5587.850098,2733100
2012-10-29,5543.899902,5573.700195,5519.350098,5539.250000,5539.250000,1752700
2012-10-30,5531.450195,5563.399902,5468.649902,5476.149902,5476.149902,2154100
2012-10-31,5475.100098,5507.549805,5465.100098,5503.200195,5503.200195,2103100
2012-11-01,5495.000000,5536.350098,5491.299805,5531.600098,5531.600098,1957800
2012-11-02,5575.149902,5594.899902,5568.899902,5581.799805,5581.799805,2165500
2012-11-05,5577.700195,5593.100098,5562.799805,5586.100098,5586.100098,1653200
2012-11-06,5577.350098,5610.799805,5577.350098,5605.250000,5605.250000,2081900
2012-11-07,5600.549805,5660.250000,5596.149902,5644.950195,5644.950195,2401700
2012-11-08,5601.600098,5633.149902,5592.200195,5627.799805,5627.799805,2275700
2012-11-09,5621.350098,5643.950195,5570.450195,5577.950195,5577.950195,2463400
2012-11-11,null,null,null,null,null,null
2012-11-12,5579.750000,5610.450195,5568.100098,5589.200195,5589.200195,2513500
2012-11-15,5561.299805,5561.299805,5519.299805,5546.700195,5546.700195,2902500
2012-11-16,5541.399902,5566.700195,5477.200195,5489.950195,5489.950195,2431400
2012-11-19,5492.799805,5508.049805,5459.149902,5479.299805,5479.299805,2128800
2012-11-20,5507.750000,5519.049805,5452.500000,5475.649902,5475.649902,2247600
2012-11-21,5485.049805,5520.200195,5465.299805,5515.700195,5515.700195,2140900
2012-11-22,5527.450195,5545.100098,5510.500000,5532.200195,5532.200195,1989600
2012-11-23,5538.750000,5543.750000,5502.250000,5534.799805,5534.799805,1835900
2012-11-26,5553.350098,5563.100098,5541.350098,5554.250000,5554.250000,1882700
2012-11-27,5573.350098,5649.200195,5573.350098,5644.350098,5644.350098,2532700
2012-11-29,5652.399902,5740.600098,5652.399902,5734.549805,5734.549805,3835100
2012-11-30,5744.100098,5790.350098,5736.899902,5786.149902,5786.149902,4939500
2012-12-03,5785.049805,5806.450195,5768.600098,5785.649902,5785.649902,2551600
2012-12-04,5782.250000,5810.799805,5774.750000,5805.250000,5805.250000,2826700
2012-12-05,5820.250000,5833.700195,5808.399902,5816.299805,5816.299805,2643300
2012-12-06,5838.100098,5858.500000,5761.850098,5848.649902,5848.649902,2999700
2012-12-07,5851.549805,5868.100098,5806.950195,5824.450195,5824.450195,2671000
2012-12-10,5832.049805,5838.799805,5809.000000,5829.149902,5829.149902,2104800
2012-12-11,5841.950195,5880.950195,5781.500000,5816.450195,5816.450195,2718700
2012-12-12,5832.649902,5841.649902,5794.000000,5808.149902,5808.149902,2587900
2012-12-13,5818.700195,5825.750000,5759.799805,5769.500000,5769.500000,2614100
2012-12-14,5765.649902,5803.750000,5758.049805,5799.549805,5799.549805,2153600
2012-12-17,5783.600098,5809.049805,5777.750000,5786.200195,5786.200195,2082800
2012-12-18,5799.350098,5837.700195,5753.299805,5830.950195,5830.950195,2817800
2012-12-19,5848.700195,5871.850098,5846.850098,5864.799805,5864.799805,2861100
2012-12-20,5868.500000,5868.500000,5818.000000,5854.799805,5854.799805,2480600
2012-12-21,5830.649902,5830.649902,5779.850098,5785.299805,5785.299805,2677100
2012-12-24,5803.149902,5808.500000,5783.350098,5793.200195,5793.200195,1653700
2012-12-26,5801.100098,5850.399902,5798.399902,5839.750000,5839.750000,1561200
2012-12-27,5860.649902,5862.600098,5802.000000,5806.850098,5806.850098,2753700
2012-12-28,5821.500000,5852.500000,5816.250000,5845.700195,5845.700195,1642200
2012-12-31,5839.700195,5856.399902,5839.549805,5847.500000,5847.500000,1280500
2013-01-01,5875.149902,5908.000000,5875.149902,5896.899902,5896.899902,1590200
2013-01-02,5923.950195,5952.299805,5923.950195,5938.200195,5938.200195,2161100
2013-01-03,5957.399902,5962.000000,5931.600098,5956.549805,5956.549805,2089100
2013-01-04,5958.649902,5965.399902,5927.850098,5961.250000,5961.250000,2865500
2013-01-07,5983.250000,5983.250000,5928.549805,5939.250000,5939.250000,2745300
2013-01-08,5935.100098,5954.200195,5914.700195,5949.899902,5949.899902,2497700
2013-01-09,5953.899902,5971.649902,5910.850098,5922.850098,5922.850098,2630100
2013-01-10,5946.100098,5956.149902,5896.649902,5918.850098,5918.850098,2522400
2013-01-11,5955.600098,5960.000000,5882.600098,5892.700195,5892.700195,2345300
2013-01-14,5906.000000,5978.250000,5899.200195,5966.899902,5966.899902,2446000
2013-01-15,5978.399902,6008.350098,5960.750000,5996.850098,5996.850098,2664000
2013-01-16,5990.500000,5998.049805,5929.600098,5938.399902,5938.399902,2692800
2013-01-17,5937.899902,5984.950195,5929.350098,5970.649902,5970.649902,3086000
2013-01-18,5987.950195,6008.700195,5973.200195,5988.000000,5988.000000,3110500
2013-01-21,6005.899902,6014.000000,5988.899902,6005.100098,6005.100098,2501900
2013-01-22,6003.450195,6025.049805,5960.899902,5967.500000,5967.500000,2642200
2013-01-23,5971.399902,5989.500000,5932.799805,5968.399902,5968.399902,3397500
2013-01-24,5961.100098,5976.450195,5916.649902,5923.700195,5923.700195,4715200
2013-01-25,5928.149902,5988.649902,5917.950195,5984.000000,5984.000000,3694800
2013-01-28,5990.350098,5999.600098,5971.350098,5985.399902,5985.399902,2503700
2013-01-29,5977.000000,6020.100098,5951.149902,5957.750000,5957.750000,3379600
2013-01-30,5970.600098,5981.950195,5951.000000,5961.450195,5961.450195,2865800
2013-01-31,5952.850098,5968.000000,5939.200195,5950.950195,5950.950195,3504200
2013-02-01,5956.250000,5973.700195,5913.899902,5923.450195,5923.450195,2858100
2013-02-04,5945.700195,5961.000000,5904.399902,5909.649902,5909.649902,2740200
2013-02-05,5876.750000,5892.899902,5868.200195,5880.049805,5880.049805,2431300
2013-02-06,5906.500000,5913.100098,5880.750000,5885.799805,5885.799805,2681200
2013-02-07,5866.450195,5905.899902,5851.549805,5861.899902,5861.899902,2655200
2013-02-08,5853.850098,5875.950195,5807.899902,5826.250000,5826.250000,3032000
2013-02-11,5840.350098,5841.950195,5805.049805,5821.000000,5821.000000,1986200
2013-02-12,5818.049805,5848.350098,5806.399902,5844.049805,5844.049805,2505900
2013-02-13,5861.450195,5889.100098,5837.899902,5846.500000,5846.500000,2404400
2013-02-14,5846.600098,5853.100098,5792.500000,5804.049805,5804.049805,2759200
2013-02-15,5781.149902,5810.149902,5761.950195,5798.100098,5798.100098,2321000
2013-02-18,5799.250000,5822.750000,5794.399902,5810.950195,5810.950195,1963900
2013-02-19,5812.700195,5861.299805,5797.149902,5853.850098,5853.850098,2004100
2013-02-20,5876.299805,5881.649902,5849.950195,5855.299805,5855.299805,2459600
2013-02-21,5826.850098,5826.850098,5754.549805,5760.899902,5760.899902,2926900
2013-02-22,5748.850098,5786.250000,5743.399902,5762.350098,5762.350098,2505400
2013-02-25,5779.850098,5786.500000,5733.350098,5761.350098,5761.350098,2262600
2013-02-26,5747.149902,5747.149902,5660.899902,5672.350098,5672.350098,2589300
2013-02-27,5692.450195,5732.200195,5661.649902,5711.950195,5711.950195,2975600
2013-02-28,5743.799805,5763.250000,5587.600098,5605.049805,5605.049805,5473600
2013-03-01,5613.049805,5654.899902,5598.549805,5635.049805,5635.049805,2868200
2013-03-04,5622.299805,5625.350098,5580.250000,5609.899902,5609.899902,2450400
2013-03-05,5630.200195,5699.100098,5630.200195,5693.899902,5693.899902,2759300
2013-03-06,5721.149902,5740.399902,5708.350098,5727.049805,5727.049805,2805000
2013-03-07,5712.500000,5779.299805,5712.500000,5767.600098,5767.600098,2417000
2013-03-08,5784.850098,5852.149902,5784.850098,5845.850098,5845.850098,2621000
2013-03-11,5846.299805,5872.500000,5834.549805,5844.350098,5844.350098,2100100
2013-03-12,5846.399902,5852.700195,5793.649902,5812.799805,5812.799805,2142000
2013-03-13,5787.950195,5789.600098,5738.049805,5746.649902,5746.649902,2165900
2013-03-14,5742.299805,5812.450195,5689.450195,5803.149902,5803.149902,2667600
2013-03-15,5808.200195,5841.700195,5761.549805,5768.700195,5768.700195,2742000
2013-03-18,5721.450195,5751.549805,5715.100098,5737.049805,5737.049805,1832300
2013-03-19,5757.299805,5761.799805,5632.750000,5644.899902,5644.899902,2986700
2013-03-20,5640.200195,5645.049805,5572.950195,5585.250000,5585.250000,3887300
2013-03-21,5595.200195,5647.649902,5539.450195,5549.549805,5549.549805,3333700
2013-03-22,5550.200195,5580.850098,5522.350098,5543.100098,5543.100098,3039300
2013-03-25,5590.600098,5606.600098,5512.350098,5523.399902,5523.399902,2919400
2013-03-26,5506.350098,5542.649902,5506.350098,5531.250000,5531.250000,2564600
2013-03-28,5536.200195,5587.399902,5498.600098,5578.899902,5578.899902,3783100
2013-04-01,5592.399902,5617.799805,5576.299805,5604.950195,5604.950195,1988600
2013-04-02,5600.350098,5657.500000,5592.250000,5653.299805,5653.299805,2335800
2013-04-03,5646.450195,5653.250000,5560.299805,5580.600098,5580.600098,3076000
2013-04-04,5548.399902,5553.350098,5476.600098,5485.000000,5485.000000,2635900
2013-04-05,5477.750000,5491.600098,5448.649902,5466.649902,5466.649902,2385500
2013-04-08,5464.250000,5484.399902,5455.549805,5460.750000,5460.750000,2000300
2013-04-09,5485.950195,5517.450195,5408.299805,5414.100098,5414.100098,2473500
2013-04-10,5450.500000,5483.899902,5394.850098,5475.149902,5475.149902,2785700
2013-04-11,5513.399902,5520.850098,5458.899902,5506.899902,5506.899902,2818400
2013-04-12,5442.600098,5472.500000,5426.399902,5457.299805,5457.299805,2306400
2013-04-15,5437.850098,5514.299805,5431.450195,5488.549805,5488.549805,2545200
2013-04-16,5480.450195,5609.850098,5476.500000,5601.250000,5601.250000,2874500
2013-04-17,5619.700195,5647.899902,5585.600098,5603.750000,5603.750000,2921300
2013-04-18,5598.850098,5702.600098,5598.850098,5693.600098,5693.600098,3037900
2013-04-22,5700.899902,5758.950195,5700.899902,5749.600098,5749.600098,3299000
2013-04-23,5757.700195,5757.700195,5704.250000,5747.799805,5747.799805,2994700
2013-04-25,5765.850098,5826.950195,5765.850098,5820.549805,5820.549805,3584800
2013-04-26,5808.399902,5811.899902,5768.850098,5779.450195,5779.450195,2833300
2013-04-29,5785.500000,5828.399902,5779.850098,5816.399902,5816.399902,2517100
2013-04-30,5843.450195,5869.250000,5783.149902,5846.200195,5846.200195,3082900
2013-05-02,5828.850098,5935.399902,5828.850098,5917.350098,5917.350098,3086200
2013-05-03,5912.799805,5920.600098,5859.200195,5868.799805,5868.799805,3299700
2013-05-06,5869.299805,5902.549805,5854.149902,5897.450195,5897.450195,2388700
2013-05-07,5910.299805,5973.299805,5910.299805,5967.200195,5967.200195,2541800
2013-05-08,5986.149902,5998.399902,5948.350098,5986.750000,5986.750000,2255600
2013-05-09,5994.399902,6000.700195,5958.899902,5968.000000,5968.000000,2327700
2013-05-10,5964.500000,6020.450195,5964.500000,6012.399902,6012.399902,2234700
2013-05-13,6017.250000,6022.799805,5898.649902,5906.149902,5906.149902,2178800
2013-05-14,5913.250000,5948.450195,5896.549805,5921.600098,5921.600098,2174000
2013-05-15,5943.600098,6072.899902,5943.600098,6065.049805,6065.049805,2912400
2013-05-16,6048.549805,6108.250000,6048.549805,6090.850098,6090.850098,3087500
