Date, Open, High, Low, Close
06/06/22, 3897.68, 3897.68, 3897.68, 3897.68
06/03/22, 3881.92, 3881.92, 3881.92, 3881.92
06/02/22, 3903.60, 3903.60, 3903.60, 3903.60
06/01/22, 3872.91, 3872.91, 3872.91, 3872.91
05/31/22, 3901.11, 3901.11, 3901.11, 3901.11
05/30/22, 3930.37, 3930.37, 3930.37, 3930.37
05/27/22, 3911.27, 3911.27, 3911.27, 3911.27
05/26/22, 3859.46, 3859.46, 3859.46, 3859.46
05/25/22, 3810.00, 3810.00, 3810.00, 3810.00
05/24/22, 3790.48, 3790.48, 3790.48, 3790.48
05/23/22, 3801.72, 3801.72, 3801.72, 3801.72
05/20/22, 3728.87, 3728.87, 3728.87, 3728.87
05/19/22, 3720.04, 3720.04, 3720.04, 3720.04
05/18/22, 3749.15, 3749.15, 3749.15, 3749.15
05/17/22, 3825.67, 3825.67, 3825.67, 3825.67
05/16/22, 3750.49, 3750.49, 3750.49, 3750.49
05/13/22, 3741.32, 3741.32, 3741.32, 3741.32
05/12/22, 3683.58, 3683.58, 3683.58, 3683.58
05/11/22, 3707.75, 3707.75, 3707.75, 3707.75
05/10/22, 3704.45, 3704.45, 3704.45, 3704.45
05/09/22, 3704.87, 3704.87, 3704.87, 3704.87
05/06/22, 3810.65, 3810.65, 3810.65, 3810.65
05/05/22, 3820.27, 3820.27, 3820.27, 3820.27
05/04/22, 3888.88, 3888.88, 3888.88, 3888.88
05/03/22, 3835.70, 3835.70, 3835.70, 3835.70
05/02/22, 3801.03, 3801.03, 3801.03, 3801.03
04/29/22, 3816.81, 3816.81, 3816.81, 3816.81
04/28/22, 3854.53, 3854.53, 3854.53, 3854.53
04/27/22, 3806.72, 3806.72, 3806.72, 3806.72
04/26/22, 3823.56, 3823.56, 3823.56, 3823.56
04/25/22, 3880.35, 3880.35, 3880.35, 3880.35
04/22/22, 3932.45, 3932.45, 3932.45, 3932.45
04/21/22, 4028.33, 4028.33, 4028.33, 4028.33
04/20/22, 4062.29, 4062.29, 4062.29, 4062.29
04/19/22, 4039.27, 4039.27, 4039.27, 4039.27
04/18/22, 4023.52, 4023.52, 4023.52, 4023.52
04/15/22, 4030.89, 4030.89, 4030.89, 4030.89
04/14/22, 4031.75, 4031.75, 4031.75, 4031.75
04/13/22, 4041.50, 4041.50, 4041.50, 4041.50
04/12/22, 4018.34, 4018.34, 4018.34, 4018.34
04/11/22, 4034.20, 4034.20, 4034.20, 4034.20
04/08/22, 4053.73, 4053.73, 4053.73, 4053.73
04/07/22, 4031.42, 4031.42, 4031.42, 4031.42
04/06/22, 4033.80, 4033.80, 4033.80, 4033.80
04/05/22, 4071.40, 4071.40, 4071.40, 4071.40
04/04/22, 4114.57, 4114.57, 4114.57, 4114.57
04/01/22, 4108.20, 4108.20, 4108.20, 4108.20
03/31/22, 4104.89, 4104.89, 4104.89, 4104.89
03/30/22, 4153.40, 4153.40, 4153.40, 4153.40
03/29/22, 4154.06, 4154.06, 4154.06, 4154.06
03/28/22, 4096.96, 4096.96, 4096.96, 4096.96
03/25/22, 4105.34, 4105.34, 4105.34, 4105.34
03/24/22, 4083.50, 4083.50, 4083.50, 4083.50
03/23/22, 4061.33, 4061.33, 4061.33, 4061.33
03/22/22, 4088.72, 4088.72, 4088.72, 4088.72
03/21/22, 4048.70, 4048.70, 4048.70, 4048.70
03/18/22, 4034.26, 4034.26, 4034.26, 4034.26
03/17/22, 4022.82, 4022.82, 4022.82, 4022.82
03/16/22, 3965.14, 3965.14, 3965.14, 3965.14
03/15/22, 3884.69, 3884.69, 3884.69, 3884.69
03/14/22, 3874.30, 3874.30, 3874.30, 3874.30
03/11/22, 3878.33, 3878.33, 3878.33, 3878.33
03/10/22, 3903.56, 3903.56, 3903.56, 3903.56
03/09/22, 3906.08, 3906.08, 3906.08, 3906.08
03/08/22, 3811.98, 3811.98, 3811.98, 3811.98
03/07/22, 3825.16, 3825.16, 3825.16, 3825.16
03/04/22, 3906.58, 3906.58, 3906.58, 3906.58
03/03/22, 3986.42, 3986.42, 3986.42, 3986.42
03/02/22, 4001.56, 4001.56, 4001.56, 4001.56
03/01/22, 3972.43, 3972.43, 3972.43, 3972.43
02/28/22, 4050.41, 4050.41, 4050.41, 4050.41
02/25/22, 4073.50, 4073.50, 4073.50, 4073.50
02/24/22, 3961.12, 3961.12, 3961.12, 3961.12
02/23/22, 4064.48, 4064.48, 4064.48, 4064.48
02/22/22, 4099.67, 4099.67, 4099.67, 4099.67
02/21/22, 4138.07, 4138.07, 4138.07, 4138.07
02/18/22, 4155.32, 4155.32, 4155.32, 4155.32
02/17/22, 4188.51, 4188.51, 4188.51, 4188.51
02/16/22, 4230.92, 4230.92, 4230.92, 4230.92
02/15/22, 4216.74, 4216.74, 4216.74, 4216.74
02/14/22, 4178.77, 4178.77, 4178.77, 4178.77
02/11/22, 4242.07, 4242.07, 4242.07, 4242.07
02/10/22, 4276.87, 4276.87, 4276.87, 4276.87
02/09/22, 4292.39, 4292.39, 4292.39, 4292.39
02/08/22, 4250.32, 4250.32, 4250.32, 4250.32
02/07/22, 4221.23, 4221.23, 4221.23, 4221.23
02/04/22, 4200.68, 4200.68, 4200.68, 4200.68
02/03/22, 4201.82, 4201.82, 4201.82, 4201.82
02/02/22, 4236.23, 4236.23, 4236.23, 4236.23
02/01/22, 4211.04, 4211.04, 4211.04, 4211.04
01/31/22, 4157.29, 4157.29, 4157.29, 4157.29
01/28/22, 4114.69, 4114.69, 4114.69, 4114.69
01/27/22, 4092.47, 4092.47, 4092.47, 4092.47
01/26/22, 4116.32, 4116.32, 4116.32, 4116.32
01/25/22, 4095.63, 4095.63, 4095.63, 4095.63
01/24/22, 4092.90, 4092.90, 4092.90, 4092.90
01/21/22, 4146.47, 4146.47, 4146.47, 4146.47
01/20/22, 4214.42, 4214.42, 4214.42, 4214.42
01/19/22, 4221.14, 4221.14, 4221.14, 4221.14
01/18/22, 4254.61, 4254.61, 4254.61, 4254.61
01/17/22, 4301.69, 4301.69, 4301.69, 4301.69
01/14/22, 4297.54, 4297.54, 4297.54, 4297.54
01/13/22, 4302.21, 4302.21, 4302.21, 4302.21
01/12/22, 4294.87, 4294.87, 4294.87, 4294.87
01/11/22, 4256.00, 4256.00, 4256.00, 4256.00
01/10/22, 4222.22, 4222.22, 4222.22, 4222.22
01/07/22, 4230.32, 4230.32, 4230.32, 4230.32
01/06/22, 4202.58, 4202.58, 4202.58, 4202.58
01/05/22, 4217.28, 4217.28, 4217.28, 4217.28
01/04/22, 4216.94, 4216.94, 4216.94, 4216.94
01/03/22, 4162.37, 4162.37, 4162.37, 4162.37
12/31/21, 4137.77, 4137.77, 4137.77, 4137.77
12/30/21, 4137.51, 4137.51, 4137.51, 4137.51
12/29/21, 4144.83, 4144.83, 4144.83, 4144.83
12/28/21, 4142.35, 4142.35, 4142.35, 4142.35
12/27/21, 4130.19, 4130.19, 4130.19, 4130.19
12/24/21, 4108.38, 4108.38, 4108.38, 4108.38
12/23/21, 4107.06, 4107.06, 4107.06, 4107.06
12/22/21, 4072.52, 4072.52, 4072.52, 4072.52
12/21/21, 4041.27, 4041.27, 4041.27, 4041.27
12/20/21, 3981.86, 3981.86, 3981.86, 3981.86
12/17/21, 4032.56, 4032.56, 4032.56, 4032.56
12/16/21, 4066.14, 4066.14, 4066.14, 4066.14
12/15/21, 4026.66, 4026.66, 4026.66, 4026.66
