Date, Open, High, Low, Close
12/15/21, 3753.90, 3753.90, 3752.42, 3752.66
12/14/21, 3740.50, 3740.79, 3740.46, 3740.61
12/13/21, 3769.88, 3769.88, 3769.20, 3769.20
12/10/21, 3806.51, 3806.73, 3767.23, 3776.53
12/09/21, 3806.51, 3806.60, 3806.51, 3806.60
12/08/21, 3804.99, 3804.99, 3804.23, 3804.23
12/07/21, 3793.59, 3793.59, 3793.59, 3793.59
12/06/21, 3708.76, 3708.99, 3708.52, 3708.93
12/03/21, 3740.70, 3752.97, 3716.23, 3744.60
12/02/21, 3740.70, 3740.94, 3740.60, 3740.60
12/01/21, 3734.53, 3735.50, 3734.53, 3735.39
11/30/21, 3720.04, 3750.98, 3673.82, 3682.54
11/29/21, 3720.04, 3720.04, 3719.80, 3719.87
11/26/21, 3827.26, 3828.78, 3746.60, 3769.10
11/25/21, 3827.26, 3827.48, 3827.07, 3827.07
11/24/21, 3814.23, 3815.54, 3814.23, 3815.54
11/23/21, 3845.69, 3846.64, 3845.69, 3846.56
11/22/21, 3855.20, 3858.24, 3855.16, 3858.03
11/19/21, 3888.74, 3895.66, 3866.19, 3890.35
11/18/21, 3888.74, 3888.74, 3888.74, 3888.74
11/17/21, 3908.05, 3908.93, 3908.05, 3908.75
11/16/21, 3938.50, 3938.50, 3937.68, 3938.16
11/15/21, 3919.27, 3952.85, 3916.76, 3943.14
11/12/21, 3872.97, 3921.14, 3871.71, 3917.95
11/11/21, 3872.97, 3873.18, 3872.97, 3873.12
11/10/21, 3865.60, 3866.00, 3865.60, 3865.79
11/09/21, 3894.98, 3895.30, 3894.98, 3895.30
11/08/21, 3897.92, 3898.00, 3897.92, 3898.00
11/05/21, 3931.44, 3934.43, 3889.99, 3902.91
11/04/21, 3906.19, 3935.10, 3906.19, 3935.05
11/03/21, 3901.71, 3913.01, 3893.28, 3901.70
11/02/21, 3912.90, 3933.32, 3901.78, 3904.44
11/01/21, 3882.94, 3916.46, 3875.04, 3912.09
10/29/21, 3903.49, 3916.23, 3882.14, 3885.14
10/28/21, 3915.55, 3915.73, 3892.44, 3905.72
10/27/21, 3944.43, 3944.43, 3900.81, 3916.35
10/26/21, 3924.02, 3955.62, 3923.92, 3942.95
10/25/21, 3930.40, 3934.30, 3911.89, 3925.70
10/22/21, 3920.45, 3934.52, 3910.00, 3930.69
10/21/21, 3961.02, 3962.14, 3914.92, 3925.05
10/20/21, 3933.78, 3971.26, 3933.78, 3960.56
10/19/21, 3907.28, 3939.89, 3903.93, 3933.88
10/18/21, 3914.88, 3920.22, 3891.89, 3908.36
10/15/21, 3867.12, 3920.28, 3866.07, 3918.19
10/14/21, 3851.26, 3869.45, 3851.13, 3863.31
10/13/21, 3854.03, 3855.98, 3837.10, 3846.65
10/12/21, 3887.46, 3893.72, 3843.58, 3854.48
10/11/21, 3828.33, 3901.13, 3822.91, 3891.29
10/08/21, 3795.42, 3851.69, 3794.79, 3833.81
10/07/21, 3748.22, 3800.70, 3745.27, 3795.27
10/06/21, 3766.86, 3789.57, 3729.39, 3749.00
10/05/21, 3793.75, 3796.21, 3725.83, 3765.27
10/04/21, 3821.69, 3846.41, 3776.54, 3795.32
10/01/21, 3852.85, 3853.69, 3804.20, 3817.31
09/30/21, 3858.49, 3868.08, 3830.69, 3861.87
09/29/21, 3893.60, 3894.59, 3827.31, 3853.06
09/28/21, 3931.89, 3939.45, 3903.03, 3920.67
09/27/21, 3936.72, 3967.38, 3931.16, 3935.92
09/24/21, 3926.29, 3955.11, 3922.92, 3932.29
09/23/21, 3894.26, 3924.09, 3893.10, 3916.67
09/22/21, 3913.67, 3917.65, 3891.26, 3900.21
09/21/21, 3929.27, 3931.27, 3892.10, 3920.71
09/20/21, 3972.20, 3972.54, 3920.83, 3940.59
09/17/21, 3962.94, 3984.79, 3946.73, 3979.73
09/16/21, 3986.67, 3992.66, 3958.63, 3965.82
09/15/21, 4003.56, 4007.02, 3973.84, 3983.37
09/14/21, 4022.91, 4031.84, 4012.83, 4021.44
09/13/21, 4030.61, 4033.78, 3990.14, 4016.90
09/10/21, 4001.30, 4048.29, 4001.30, 4043.38
09/09/21, 4037.67, 4040.08, 3992.36, 4001.69
09/08/21, 4027.61, 4067.11, 4022.88, 4045.32
09/07/21, 4026.64, 4050.58, 4021.51, 4035.76
09/06/21, 3994.98, 4018.34, 3986.37, 4014.76
09/03/21, 3945.42, 3988.89, 3945.42, 3984.66
09/02/21, 3945.08, 3948.58, 3926.14, 3944.01
09/01/21, 3939.24, 3958.32, 3917.95, 3956.94
08/31/21, 3887.73, 3940.06, 3869.85, 3933.78
08/30/21, 3884.68, 3891.58, 3860.71, 3889.25
08/27/21, 3851.42, 3870.00, 3841.77, 3864.30
08/26/21, 3882.31, 3884.46, 3856.45, 3862.19
08/25/21, 3867.87, 3886.57, 3863.52, 3873.73
08/24/21, 3815.96, 3871.04, 3815.96, 3868.04
08/23/21, 3752.94, 3813.27, 3752.39, 3805.44
08/20/21, 3763.52, 3781.08, 3735.85, 3742.48
08/19/21, 3831.02, 3834.28, 3770.40, 3777.02
08/18/21, 3840.75, 3868.30, 3837.26, 3847.68
08/17/21, 3907.22, 3907.22, 3850.24, 3852.22
08/16/21, 3928.25, 3931.74, 3892.63, 3899.50
08/13/21, 3912.84, 3936.42, 3904.04, 3932.89
08/12/21, 3937.13, 3945.29, 3907.77, 3911.94
08/11/21, 3902.36, 3930.63, 3900.82, 3927.81
08/10/21, 3879.73, 3904.10, 3878.42, 3894.16
08/09/21, 3865.26, 3891.33, 3863.08, 3877.31
08/06/21, 3877.95, 3886.04, 3865.47, 3868.18
08/05/21, 3875.48, 3883.76, 3869.00, 3879.09
08/04/21, 3867.55, 3893.52, 3861.09, 3872.02
08/03/21, 3863.10, 3873.62, 3832.13, 3864.54
08/02/21, 3825.31, 3876.82, 3824.68, 3875.57
07/30/21, 3851.61, 3865.41, 3814.41, 3817.53
07/29/21, 3805.65, 3858.15, 3805.65, 3854.16
07/28/21, 3808.28, 3816.42, 3760.50, 3789.96
07/27/21, 3831.20, 3848.61, 3805.53, 3820.58
07/26/21, 3860.91, 3879.83, 3819.88, 3825.58
07/23/21, 3866.72, 3869.98, 3843.29, 3845.51
07/22/21, 3840.22, 3871.11, 3837.88, 3868.59
07/21/21, 3839.75, 3864.39, 3826.78, 3831.05
07/20/21, 3844.75, 3850.69, 3818.85, 3819.40
07/19/21, 3908.86, 3908.86, 3857.58, 3865.87
07/16/21, 3939.62, 3949.89, 3920.41, 3925.75
07/15/21, 3950.97, 3960.83, 3939.32, 3945.51
07/14/21, 3939.80, 3961.69, 3938.10, 3954.17
07/13/21, 3934.79, 3968.93, 3934.79, 3958.66
07/12/21, 3885.45, 3945.04, 3884.89, 3926.53
07/09/21, 3876.63, 3878.77, 3825.93, 3874.72
07/08/21, 3925.89, 3935.14, 3887.55, 3895.17
07/07/21, 3931.08, 3947.60, 3911.66, 3924.95
07/06/21, 3948.03, 3967.50, 3947.98, 3955.61
07/05/21, 3944.32, 3945.81, 3926.58, 3939.70
07/02/21, 3941.68, 3953.90, 3928.03, 3940.89
07/01/21, 3957.74, 3957.74, 3931.04, 3934.16
06/30/21, 3974.60, 3985.30, 3952.09, 3954.21
06/29/21, 3985.41, 3986.56, 3967.28, 3972.70
06/28/21, 4009.97, 4012.59, 3992.36, 3999.75
06/25/21, 3991.23, 4012.51, 3983.90, 4006.67
06/24/21, 3968.20, 3985.09, 3949.91, 3976.41
06/23/21, 3963.37, 3975.54, 3948.17, 3971.45
06/22/21, 3932.87, 3985.59, 3932.24, 3965.51
06/21/21, 3989.06, 3989.06, 3907.35, 3924.38
06/18/21, 4029.90, 4029.90, 3993.00, 3997.72
06/17/21, 4037.73, 4043.53, 4024.40, 4035.97
06/16/21, 4073.40, 4081.01, 4065.80, 4069.17
06/15/21, 4058.17, 4084.59, 4055.64, 4073.96
06/14/21, 4065.32, 4067.43, 4052.92, 4056.87
06/11/21, 4061.49, 4072.61, 4043.53, 4056.98
06/10/21, 4039.41, 4069.87, 4039.08, 4056.79
06/09/21, 4068.90, 4074.29, 4045.80, 4046.40
06/08/21, 4080.63, 4091.65, 4066.83, 4074.93
06/07/21, 4096.04, 4099.26, 4060.86, 4079.35
06/04/21, 4058.01, 4088.89, 4044.58, 4084.34
06/03/21, 4070.83, 4110.74, 4064.59, 4068.60
06/02/21, 4068.44, 4079.44, 4054.85, 4068.25
06/01/21, 4049.00, 4061.76, 4030.76, 4059.78
05/31/21, 4030.22, 4043.36, 4021.50, 4041.83
05/28/21, 3995.09, 4048.35, 3995.09, 4037.17
05/27/21, 3999.47, 4003.77, 3973.02, 3978.66
05/26/21, 4001.75, 4021.23, 3996.98, 4003.04
05/25/21, 3977.76, 4009.59, 3973.13, 4001.55
05/24/21, 3957.19, 3977.29, 3954.45, 3970.58
05/21/21, 3948.14, 3973.36, 3943.05, 3964.09
05/20/21, 3921.39, 3944.96, 3916.00, 3941.72
05/19/21, 3961.34, 3961.34, 3929.10, 3941.16
05/18/21, 3897.39, 3976.33, 3897.39, 3973.14
05/17/21, 3904.96, 3908.91, 3873.52, 3891.74
05/14/21, 3862.50, 3897.13, 3862.22, 3892.84
05/13/21, 3889.12, 3890.90, 3842.62, 3849.09
05/12/21, 3955.42, 3957.98, 3878.14, 3905.29
05/11/21, 4036.25, 4038.17, 3947.50, 3959.08
05/10/21, 4048.80, 4071.73, 4043.10, 4056.19
05/07/21, 4011.46, 4040.39, 4001.68, 4035.80
05/06/21, 3963.42, 4012.75, 3962.58, 4009.12
05/05/21, 3943.42, 3965.15, 3943.42, 3955.30
05/04/21, 3952.71, 3956.78, 3937.30, 3944.44
05/03/21, 3963.49, 3973.77, 3932.71, 3953.96
04/30/21, 4033.48, 4034.80, 3961.41, 3963.84
04/29/21, 4039.02, 4054.06, 4025.90, 4030.03
04/28/21, 4018.36, 4032.65, 4007.62, 4028.96
04/27/21, 4036.40, 4039.20, 4013.39, 4020.44
04/26/21, 4034.76, 4059.09, 4029.28, 4039.34
04/23/21, 3995.24, 4034.09, 3986.75, 4022.48
04/22/21, 3983.27, 4010.02, 3980.98, 4007.23
04/21/21, 3992.96, 3995.89, 3945.84, 3964.45
04/20/21, 4035.49, 4035.49, 4010.59, 4017.20
04/19/21, 4047.61, 4061.19, 4033.23, 4050.90
04/16/21, 4054.30, 4057.74, 4029.49, 4049.65
04/15/21, 4038.40, 4052.61, 4020.12, 4049.15
04/14/21, 4007.91, 4027.89, 3999.71, 4026.32
04/13/21, 3996.15, 4026.33, 3989.12, 4003.33
04/12/21, 4008.35, 4015.01, 3984.40, 3989.69
04/09/21, 4036.99, 4047.59, 4001.58, 4008.86
04/08/21, 4010.45, 4033.92, 4000.21, 4029.31
04/07/21, 4040.95, 4049.11, 4011.55, 4022.59
04/06/21, 4056.46, 4058.13, 4017.61, 4035.23
04/05/21, 4033.42, 4055.34, 4030.76, 4050.83
04/02/21, 4024.52, 4038.60, 4024.52, 4030.96
04/01/21, 3980.73, 4009.81, 3978.07, 4009.12
03/31/21, 4014.93, 4022.97, 3978.17, 3984.76
03/30/21, 4023.39, 4028.87, 4001.81, 4011.70
03/29/21, 4013.38, 4037.17, 4005.50, 4024.42
03/26/21, 3971.06, 4022.65, 3970.04, 4015.77
03/25/21, 3971.87, 4000.59, 3957.64, 3970.16
03/24/21, 4051.34, 4054.67, 3970.67, 3974.10
03/23/21, 4094.10, 4111.02, 4051.75, 4058.81
03/22/21, 4108.09, 4110.71, 4067.54, 4093.57
03/19/21, 4132.20, 4132.21, 4086.15, 4109.57
03/18/21, 4107.82, 4159.81, 4102.68, 4138.26
03/17/21, 4106.75, 4108.13, 4086.49, 4091.23
03/16/21, 4084.07, 4115.28, 4083.90, 4107.39
03/15/21, 4076.75, 4108.17, 4070.63, 4085.30
03/12/21, 4084.18, 4117.47, 4071.20, 4077.59
03/11/21, 4084.18, 4088.06, 4084.18, 4088.06
03/10/21, 4054.50, 4054.50, 4052.76, 4052.76
03/09/21, 4051.93, 4051.95, 4051.55, 4051.64
03/08/21, 3997.10, 3997.19, 3996.99, 3997.02
03/05/21, 4047.28, 4058.17, 3982.95, 4035.70
03/04/21, 4145.45, 4145.45, 4038.17, 4062.59
03/03/21, 4145.45, 4145.45, 4142.79, 4142.79
03/02/21, 4077.90, 4084.16, 4077.90, 4084.04
03/01/21, 4094.01, 4096.16, 4094.01, 4095.91
02/26/21, 4177.14, 4177.51, 4011.71, 4019.02
02/25/21, 4177.14, 4177.24, 4176.76, 4176.76
02/24/21, 4131.44, 4135.33, 4131.44, 4135.07
02/23/21, 4207.39, 4207.39, 4203.26, 4203.26
02/22/21, 4196.17, 4196.42, 4196.01, 4196.12
02/19/21, 4227.88, 4228.92, 4158.25, 4190.20
02/18/21, 4227.88, 4228.65, 4227.88, 4228.49
02/17/21, 4258.33, 4258.33, 4258.33, 4258.33
02/16/21, 4234.13, 4240.62, 4234.13, 4240.34
02/15/21, 4207.54, 4210.69, 4207.54, 4210.69
02/12/21, 4178.67, 4183.82, 4164.57, 4171.81
02/11/21, 4178.67, 4178.67, 4176.96, 4177.06
02/10/21, 4162.73, 4162.79, 4162.25, 4162.70
02/09/21, 4121.55, 4122.54, 4121.55, 4122.54
02/08/21, 4107.05, 4108.78, 4107.02, 4108.78
02/05/21, 4004.81, 4066.44, 4003.59, 4063.19
02/04/21, 4004.81, 4004.97, 4003.59, 4004.20
02/03/21, 4028.59, 4029.19, 4028.33, 4028.43
02/02/21, 3981.44, 3981.59, 3979.15, 3979.18
02/01/21, 3926.73, 3929.86, 3926.73, 3929.69
01/29/21, 3923.77, 3948.19, 3853.52, 3860.84
01/28/21, 3923.77, 3925.33, 3923.64, 3925.33
01/27/21, 4008.48, 4008.51, 4007.97, 4008.01
01/26/21, 4031.37, 4031.37, 4031.37, 4031.37
01/25/21, 4041.74, 4085.39, 4039.33, 4077.58
01/22/21, 4083.76, 4085.73, 4039.90, 4043.40
01/21/21, 4083.76, 4084.27, 4083.72, 4084.27
01/20/21, 4045.93, 4047.62, 4045.84, 4047.62
01/19/21, 3959.50, 4030.95, 3959.50, 4022.39
01/18/21, 3959.50, 3959.81, 3959.50, 3959.56
01/15/21, 3991.46, 3999.54, 3967.83, 3971.81
01/14/21, 3937.09, 3989.04, 3931.51, 3986.13
01/13/21, 3937.09, 3937.09, 3936.61, 3936.71
01/12/21, 3941.50, 3941.50, 3941.41, 3941.41
01/11/21, 3907.98, 3908.26, 3907.98, 3908.11
01/08/21, 3859.03, 3923.25, 3858.90, 3919.32
01/07/21, 3859.03, 3859.63, 3859.03, 3859.62
01/06/21, 3838.70, 3839.04, 3838.70, 3839.04
01/05/21, 3831.55, 3832.02, 3831.55, 3831.77
01/04/21, 3815.59, 3815.59, 3815.59, 3815.59
01/01/21, 3801.26, 3801.86, 3799.59, 3800.14
12/31/20, 3802.62, 3812.19, 3795.50, 3801.24
12/30/20, 3802.62, 3802.70, 3802.32, 3802.32
12/29/20, 3771.68, 3772.00, 3771.68, 3771.77
12/28/20, 3714.81, 3714.87, 3714.81, 3714.87
12/25/20, 3709.68, 3712.62, 3701.72, 3707.91
12/24/20, 3697.43, 3718.00, 3695.92, 3709.96
12/23/20, 3697.43, 3697.50, 3697.25, 3697.41
12/22/20, 3677.03, 3677.03, 3677.03, 3677.03
12/21/20, 3723.92, 3723.92, 3723.81, 3723.81
12/18/20, 3759.01, 3771.73, 3733.36, 3746.12
12/17/20, 3759.01, 3759.12, 3759.01, 3759.04
12/16/20, 3727.95, 3728.06, 3727.72, 3728.05
12/15/20, 3698.63, 3698.63, 3698.63, 3698.63
12/14/20, 3707.51, 3707.65, 3707.51, 3707.65
12/11/20, 3725.58, 3732.55, 3714.32, 3723.99
12/10/20, 3725.58, 3725.96, 3725.58, 3725.70
12/09/20, 3677.40, 3734.48, 3677.36, 3729.96
12/08/20, 3677.40, 3677.40, 3677.36, 3677.36
12/07/20, 3688.00, 3688.00, 3688.00, 3688.00
12/04/20, 3681.07, 3700.15, 3678.52, 3693.62
12/03/20, 3681.07, 3681.16, 3681.07, 3681.16
12/02/20, 3671.34, 3671.75, 3671.34, 3671.46
12/01/20, 3620.85, 3659.71, 3620.44, 3650.80
11/30/20, 3620.85, 3620.85, 3620.85, 3620.85
11/27/20, 3692.94, 3709.03, 3679.85, 3704.79
11/26/20, 3692.94, 3692.94, 3691.00, 3691.47
11/25/20, 3670.66, 3670.90, 3670.45, 3670.77
11/24/20, 3669.93, 3669.99, 3669.93, 3669.96
11/23/20, 3618.13, 3618.13, 3617.69, 3617.69
11/20/20, 3601.67, 3612.81, 3592.33, 3610.48
11/19/20, 3601.67, 3601.67, 3601.20, 3601.20
11/18/20, 3621.34, 3621.86, 3621.34, 3621.78
11/17/20, 3624.50, 3624.96, 3624.41, 3624.54
11/16/20, 3613.32, 3613.39, 3613.18, 3613.33
11/13/20, 3550.82, 3553.88, 3517.69, 3547.84
11/12/20, 3550.82, 3551.10, 3550.82, 3551.09
11/11/20, 3564.79, 3565.13, 3564.79, 3564.96
11/10/20, 3550.33, 3550.65, 3550.33, 3550.60
11/09/20, 3524.65, 3525.57, 3524.04, 3525.42
11/06/20, 3473.69, 3491.81, 3466.87, 3489.02
11/05/20, 3473.69, 3475.15, 3473.69, 3475.05
11/04/20, 3372.42, 3372.51, 3371.71, 3371.71
11/03/20, 3352.23, 3352.26, 3351.72, 3352.01
11/02/20, 3314.63, 3315.54, 3314.63, 3315.54
10/30/20, 3321.93, 3324.64, 3261.13, 3265.48
10/29/20, 3334.59, 3334.65, 3306.55, 3317.26
10/28/20, 3348.38, 3355.71, 3334.97, 3339.31
10/27/20, 3354.65, 3354.65, 3325.30, 3350.89
10/26/20, 3372.63, 3376.38, 3351.62, 3355.95
10/23/20, 3364.50, 3379.40, 3358.43, 3369.95
10/22/20, 3384.45, 3384.45, 3347.49, 3365.23
10/21/20, 3350.81, 3388.62, 3349.53, 3387.63
10/20/20, 3361.92, 3362.09, 3341.05, 3350.15
10/19/20, 3323.49, 3378.18, 3323.27, 3364.20
10/16/20, 3323.26, 3334.16, 3312.08, 3322.53
10/15/20, 3375.72, 3380.76, 3320.83, 3324.44
10/14/20, 3371.45, 3380.80, 3361.66, 3379.72
10/13/20, 3369.11, 3384.15, 3367.77, 3373.28
10/12/20, 3344.11, 3377.53, 3335.17, 3370.66
10/09/20, 3337.51, 3344.56, 3330.09, 3341.82
10/08/20, 3317.18, 3339.60, 3317.18, 3335.83
10/07/20, 3290.32, 3321.16, 3275.76, 3333.43
10/06/20, 3277.29, 3297.73, 3273.25, 3296.09
10/05/20, 3216.39, 3284.12, 3216.39, 3275.91
10/02/20, 3252.36, 3252.83, 3214.26, 3218.01
10/01/20, 3241.04, 3253.55, 3241.04, 3246.62
09/30/20, 3260.52, 3276.65, 3230.19, 3238.97
09/29/20, 3267.29, 3280.93, 3259.91, 3264.47
09/28/20, 3242.23, 3278.02, 3236.21, 3272.02
09/25/20, 3232.26, 3254.83, 3231.54, 3234.95
09/24/20, 3270.60, 3271.81, 3219.86, 3221.91
09/23/20, 3274.38, 3289.85, 3262.21, 3281.37
09/22/20, 3298.10, 3299.86, 3277.41, 3278.63
09/21/20, 3331.35, 3342.43, 3297.20, 3301.20
09/18/20, 3330.94, 3340.00, 3324.10, 3335.66
09/17/20, 3360.15, 3362.13, 3316.66, 3324.58
09/16/20, 3339.47, 3366.87, 3338.14, 3366.34
09/15/20, 3331.07, 3345.30, 3319.50, 3340.42
09/14/20, 3296.79, 3338.63, 3296.79, 3334.21
09/11/20, 3284.53, 3299.06, 3274.80, 3293.63
09/10/20, 3261.51, 3296.48, 3261.51, 3288.56
09/09/20, 3283.33, 3283.33, 3231.45, 3256.53
09/08/20, 3263.51, 3294.20, 3263.51, 3288.16
09/07/20, 3268.96, 3285.10, 3257.84, 3263.74
09/04/20, 3310.42, 3310.42, 3262.85, 3267.10
09/03/20, 3323.35, 3340.26, 3312.32, 3317.64
09/02/20, 3317.77, 3331.67, 3309.48, 3317.74
09/01/20, 3313.26, 3324.80, 3298.09, 3313.99
08/31/20, 3339.21, 3379.14, 3313.52, 3317.35
08/28/20, 3329.03, 3343.76, 3313.34, 3333.43
08/27/20, 3345.10, 3356.64, 3325.44, 3328.12
08/26/20, 3325.86, 3340.35, 3314.81, 3339.53
08/25/20, 3311.89, 3342.81, 3311.89, 3326.25
08/24/20, 3286.41, 3317.85, 3276.14, 3313.33
08/21/20, 3282.33, 3300.22, 3281.11, 3285.51
08/20/20, 3330.35, 3330.35, 3265.29, 3271.35
08/19/20, 3336.70, 3355.96, 3334.55, 3343.16
08/18/20, 3326.96, 3341.23, 3317.31, 3336.81
08/17/20, 3325.94, 3333.62, 3313.38, 3324.17
08/14/20, 3324.75, 3334.54, 3310.22, 3325.88
08/13/20, 3329.83, 3345.26, 3321.76, 3328.00
08/12/20, 3306.82, 3325.68, 3288.34, 3323.57
08/11/20, 3262.23, 3319.05, 3262.23, 3305.62
08/10/20, 3242.04, 3270.95, 3241.01, 3258.97
08/07/20, 3279.25, 3284.99, 3226.16, 3245.87
08/06/20, 3277.47, 3299.22, 3263.65, 3283.04
08/05/20, 3277.84, 3285.77, 3254.19, 3279.59
08/04/20, 3191.64, 3274.45, 3191.64, 3272.63
08/03/20, 3192.23, 3211.20, 3183.41, 3189.54
07/31/20, 3262.07, 3262.07, 3187.82, 3190.35
07/30/20, 3258.73, 3279.29, 3248.51, 3252.35
07/29/20, 3270.24, 3274.77, 3249.35, 3252.14
07/28/20, 3258.16, 3309.79, 3258.16, 3274.76
07/27/20, 3228.24, 3263.90, 3221.76, 3257.61
07/24/20, 3242.35, 3247.31, 3222.53, 3236.25
07/23/20, 3246.49, 3246.49, 3225.73, 3244.52
07/22/20, 3276.40, 3278.48, 3242.99, 3246.73
07/21/20, 3225.05, 3282.77, 3224.73, 3279.10
07/20/20, 3228.85, 3229.79, 3192.85, 3218.28
07/17/20, 3209.87, 3226.98, 3209.57, 3223.28
07/16/20, 3241.30, 3243.75, 3206.71, 3212.11
07/15/20, 3216.01, 3255.02, 3216.01, 3239.58
07/14/20, 3225.35, 3225.35, 3190.65, 3202.96
07/13/20, 3187.55, 3246.82, 3187.55, 3232.53
07/10/20, 3216.20, 3216.20, 3175.22, 3186.10
07/09/20, 3210.13, 3231.84, 3208.62, 3216.87
07/08/20, 3212.51, 3230.82, 3195.36, 3203.72
07/07/20, 3240.83, 3252.10, 3210.14, 3216.63
07/06/20, 3184.83, 3243.50, 3181.91, 3242.27
07/03/20, 3164.88, 3185.07, 3164.32, 3183.82
07/02/20, 3116.09, 3164.20, 3116.09, 3157.36
07/01/20, 3111.78, 3118.00, 3099.41, 3111.85
06/30/20, 3104.21, 3130.23, 3102.06, 3107.24
06/29/20, 3129.42, 3129.42, 3084.53, 3090.73
06/26/20, 3128.02, 3145.82, 3128.02, 3134.55
06/25/20, 3149.88, 3149.88, 3119.20, 3121.63
06/24/20, 3163.81, 3182.32, 3155.76, 3159.11
06/23/20, 3144.83, 3168.81, 3111.15, 3165.82
06/22/20, 3140.22, 3150.66, 3128.72, 3133.30
06/19/20, 3133.26, 3149.99, 3122.24, 3144.10
06/18/20, 3123.55, 3132.96, 3094.51, 3132.71
06/17/20, 3119.19, 3132.64, 3102.15, 3128.38
06/16/20, 3036.61, 3136.64, 3036.61, 3117.79
06/15/20, 3093.02, 3093.10, 3013.01, 3022.57
06/12/20, 3129.27, 3129.27, 3058.71, 3098.31
06/11/20, 3217.57, 3217.57, 3136.13, 3141.19
06/10/20, 3192.58, 3224.85, 3187.47, 3219.52
06/09/20, 3183.84, 3213.04, 3181.27, 3203.14
06/08/20, 3157.92, 3181.04, 3157.92, 3177.69
06/05/20, 3109.85, 3153.60, 3102.23, 3146.07
06/04/20, 3100.61, 3127.57, 3092.86, 3117.94
06/03/20, 3057.13, 3101.68, 3057.13, 3097.64
06/02/20, 3028.50, 3057.85, 3028.50, 3049.42
06/01/20, 2965.85, 3024.51, 2962.65, 3023.45
05/29/20, 2995.94, 2995.94, 2958.50, 2960.28
05/28/20, 2970.68, 3007.85, 2963.97, 2996.43
05/27/20, 2962.24, 2969.68, 2943.87, 2960.11
05/26/20, 2896.76, 2963.13, 2895.05, 2961.09
05/25/20, 2878.56, 2888.58, 2859.43, 2887.43
05/22/20, 2949.00, 2952.20, 2864.61, 2869.79
05/21/20, 2963.32, 2965.83, 2945.01, 2946.09
05/20/20, 2948.60, 2963.34, 2941.36, 2959.43
05/19/20, 2926.75, 2972.13, 2926.75, 2953.91
05/18/20, 2914.50, 2928.66, 2906.47, 2913.67
05/15/20, 2910.28, 2923.95, 2894.58, 2909.01
05/14/20, 2954.42, 2954.42, 2899.43, 2902.68
05/13/20, 2939.39, 2965.04, 2924.21, 2958.33
05/12/20, 2983.59, 2983.59, 2940.49, 2950.10
05/11/20, 2964.09, 3018.57, 2963.52, 2987.86
05/08/20, 2919.93, 2963.95, 2918.99, 2960.14
05/07/20, 2918.45, 2919.35, 2897.44, 2906.81
05/06/20, 2917.77, 2933.14, 2910.87, 2930.16
05/05/20, 2906.45, 2923.34, 2906.45, 2917.03
05/04/20, 2953.54, 2953.54, 2901.15, 2902.18
05/01/20, 3006.02, 3006.02, 2956.19, 2962.75
04/30/20, 2984.41, 3033.32, 2984.28, 3017.03
04/29/20, 2956.05, 2981.08, 2954.13, 2977.84
04/28/20, 2931.57, 2958.38, 2918.71, 2951.14
04/27/20, 2876.11, 2941.89, 2872.92, 2936.43
04/24/20, 2866.39, 2875.71, 2850.29, 2869.00
04/23/20, 2851.54, 2873.91, 2846.27, 2872.90
04/22/20, 2827.67, 2853.29, 2802.37, 2848.00
04/21/20, 2896.82, 2896.82, 2832.00, 2836.88
04/20/20, 2914.39, 2923.79, 2898.30, 2907.04
04/17/20, 2855.72, 2936.30, 2855.69, 2921.58
04/16/20, 2862.92, 2862.92, 2833.40, 2850.85
04/15/20, 2896.74, 2907.43, 2869.17, 2878.07
04/14/20, 2846.79, 2901.63, 2843.11, 2898.79
04/13/20, 2859.20, 2867.01, 2837.85, 2843.50
04/10/20, 2849.01, 2869.78, 2839.95, 2861.44
04/09/20, 2819.05, 2850.05, 2811.75, 2846.78
04/08/20, 2821.65, 2840.21, 2793.58, 2813.86
04/07/20, 2752.85, 2822.10, 2752.85, 2816.46
04/06/20, 2652.48, 2747.69, 2650.43, 2744.19
04/03/20, 2675.79, 2688.15, 2647.08, 2653.07
04/02/20, 2686.32, 2686.32, 2647.00, 2672.12
04/01/20, 2741.45, 2753.92, 2677.16, 2691.36
03/31/20, 2755.07, 2773.92, 2709.35, 2737.47
03/30/20, 2771.47, 2787.24, 2708.81, 2753.52
03/27/20, 2740.98, 2792.29, 2740.98, 2770.08
03/26/20, 2739.02, 2748.29, 2687.04, 2736.41
03/25/20, 2590.64, 2751.56, 2590.64, 2741.37
03/24/20, 2474.80, 2595.33, 2473.41, 2582.65
03/23/20, 2547.89, 2547.89, 2458.70, 2464.61
03/20/20, 2472.60, 2580.00, 2472.60, 2556.77
03/19/20, 2576.74, 2605.16, 2444.04, 2486.09
03/18/20, 2689.57, 2705.65, 2571.36, 2575.95
03/17/20, 2669.20, 2727.45, 2645.34, 2685.54
03/16/20, 2789.69, 2792.59, 2664.96, 2675.23
03/13/20, 2838.22, 2839.09, 2630.84, 2780.81
03/12/20, 2996.55, 2996.55, 2827.96, 2831.31
03/11/20, 3047.43, 3053.55, 2996.52, 2999.63
03/10/20, 3026.03, 3066.23, 2977.08, 3055.09
03/09/20, 3183.86, 3183.86, 3015.22, 3026.54
03/06/20, 3258.51, 3259.12, 3167.89, 3179.49
03/05/20, 3258.51, 3259.12, 3258.51, 3258.94
03/04/20, 3205.12, 3206.42, 3205.12, 3206.38
